egid,gkat,gklas,status,street,zip,city,description,building_type,coordinate_lat,coordinate_lon,area,volume,url
223672,1020,1110,Existing,Sonnmattstrand 12,6206,Neuenkirch,,RESIDENTIAL,2659261.177,1216421.904,104,,https://map.geo.admin.ch/?ch.bfs.gebaeude_wohnungs_register=223672_0&time=None&lang=de&topic=ech
2050672,1020,1121,Existing,Benziwilstrasse 5,6020,Emmen,,RESIDENTIAL,2663651.209,1215532.431,135,,https://map.geo.admin.ch/?ch.bfs.gebaeude_wohnungs_register=2050672_0&time=None&lang=de&topic=ech
199901,1020,1121,Existing,Tulpenstrasse 8,6023,Rothenburg,,RESIDENTIAL,2663021.763,1217304.154,102,,https://map.geo.admin.ch/?ch.bfs.gebaeude_wohnungs_register=199901_0&time=None&lang=de&topic=ech
502293076,1060,1278,Existing,Emmenwald 1.9,6206,Neuenkirch,,AGRICULTURAL,2659170.257,1215915.18,25,,https://map.geo.admin.ch/?ch.bfs.gebaeude_wohnungs_register=502293076_0&time=None&lang=de&topic=ech
199822,1030,1122,Existing,Bertiswilstrasse 75,6023,Rothenburg,,RESIDENTIAL,2662546.656,1217112.417,442,,https://map.geo.admin.ch/?ch.bfs.gebaeude_wohnungs_register=199822_0&time=None&lang=de&topic=ech
199872,1020,1121,Existing,Nelkenstrasse 5,6023,Rothenburg,,RESIDENTIAL,2662914.944,1217276.761,96,,https://map.geo.admin.ch/?ch.bfs.gebaeude_wohnungs_register=199872_0&time=None&lang=de&topic=ech
190215379,1020,1110,Existing,Tannhof 58,6020,Emmen,,RESIDENTIAL,2662459.294,1215235.235,69,,https://map.geo.admin.ch/?ch.bfs.gebaeude_wohnungs_register=190215379_0&time=None&lang=de&topic=ech
191579051,1060,1274,Existing,Eschenstrasse 16.1,6023,Rothenburg,Gartenhaus,NON_RESIDENTIAL,2662252.077,1216304.03,6,,https://map.geo.admin.ch/?ch.bfs.gebaeude_wohnungs_register=191579051_0&time=None&lang=de&topic=ech
502292900,1060,1276,Existing,Luzernstrasse 59.2,6206,Neuenkirch,Schweinescheune,AGRICULTURAL,2658963.611,1216308.373,151,,https://map.geo.admin.ch/?ch.bfs.gebaeude_wohnungs_register=502292900_0&time=None&lang=de&topic=ech
160003193,1020,1110,Existing,Felsenegg 18b,6023,Rothenburg,,RESIDENTIAL,2663602.667,1216706.68,64,,https://map.geo.admin.ch/?ch.bfs.gebaeude_wohnungs_register=160003193_0&time=None&lang=de&topic=ech
223805,1030,1110,Existing,Unterlindig 3,6206,Neuenkirch,,RESIDENTIAL,2655665.588,1217102.918,92,,https://map.geo.admin.ch/?ch.bfs.gebaeude_wohnungs_register=223805_0&time=None&lang=de&topic=ech
191800185,1020,1110,Existing,Bertiswilhöhe 21a,6023,Rothenburg,Wohnhaus,RESIDENTIAL,2662691.023,1217173.682,112,,https://map.geo.admin.ch/?ch.bfs.gebaeude_wohnungs_register=191800185_0&time=None&lang=de&topic=ech
191396390,1020,1121,Existing,Stampfi 1,6023,Rothenburg,Zweifamilienhaus,RESIDENTIAL,2663388.176,1216148.567,135,,https://map.geo.admin.ch/?ch.bfs.gebaeude_wohnungs_register=191396390_0&time=None&lang=de&topic=ech
502292810,1060,1252,Existing,Rippertschwand 1.4,6206,Neuenkirch,Silo,NON_RESIDENTIAL,2659490.084,1216585.44,8,,https://map.geo.admin.ch/?ch.bfs.gebaeude_wohnungs_register=502292810_0&time=None&lang=de&topic=ech
195218,1020,1122,Existing,Mühlematt 12,6020,Emmen,,RESIDENTIAL,2663219.286,1215681.994,328,,https://map.geo.admin.ch/?ch.bfs.gebaeude_wohnungs_register=195218_0&time=None&lang=de&topic=ech
190592508,1020,1110,Existing,Fläckepark 7,6023,Rothenburg,,RESIDENTIAL,2662795.755,1216212.765,105,,https://map.geo.admin.ch/?ch.bfs.gebaeude_wohnungs_register=190592508_0&time=None&lang=de&topic=ech
223509,1020,1121,Existing,Gärtnerweg 8,6206,Neuenkirch,,RESIDENTIAL,2658104.365,1216616.197,141,,https://map.geo.admin.ch/?ch.bfs.gebaeude_wohnungs_register=223509_0&time=None&lang=de&topic=ech
2067474,1020,1110,Existing,Dorfmatte 2,6206,Neuenkirch,,RESIDENTIAL,2658145.603,1216775.279,69,,https://map.geo.admin.ch/?ch.bfs.gebaeude_wohnungs_register=2067474_0&time=None&lang=de&topic=ech
223707,1020,1110,Existing,Hellbühlstrasse 29,6206,Neuenkirch,,RESIDENTIAL,2658438.229,1216131.131,98,,https://map.geo.admin.ch/?ch.bfs.gebaeude_wohnungs_register=223707_0&time=None&lang=de&topic=ech
191961210,1060,1271,Existing,Holderhus 4.1,6206,Neuenkirch,Wagenschuppen,AGRICULTURAL,2657183.375,1216881.384,151,,https://map.geo.admin.ch/?ch.bfs.gebaeude_wohnungs_register=191961210_0&time=None&lang=de&topic=ech
199575,1020,1110,Existing,Eschenstrasse 7a,6023,Rothenburg,,RESIDENTIAL,2662327.773,1216370.963,70,,https://map.geo.admin.ch/?ch.bfs.gebaeude_wohnungs_register=199575_0&time=None&lang=de&topic=ech
2067477,1020,1110,Existing,Dorfmatte 5,6206,Neuenkirch,,RESIDENTIAL,2658170.078,1216771.139,70,,https://map.geo.admin.ch/?ch.bfs.gebaeude_wohnungs_register=2067477_0&time=None&lang=de&topic=ech
199658,1020,1121,Existing,Hermolingenstrasse 13,6023,Rothenburg,,RESIDENTIAL,2662618.249,1216286.938,166,,https://map.geo.admin.ch/?ch.bfs.gebaeude_wohnungs_register=199658_0&time=None&lang=de&topic=ech
191534073,1020,1110,Existing,Neurüti 10,6016,Neuenkirch,,RESIDENTIAL,2657430.995,1215379.608,195,,https://map.geo.admin.ch/?ch.bfs.gebaeude_wohnungs_register=191534073_0&time=None&lang=de&topic=ech
191813595,1060,1242,Existing,Werligen 8.3,6206,Neuenkirch,Auto-Unterstand,NON_RESIDENTIAL,2657602.984,1216550.347,44,,https://map.geo.admin.ch/?ch.bfs.gebaeude_wohnungs_register=191813595_0&time=None&lang=de&topic=ech
199981,1020,1110,Existing,Pilatusring 14,6023,Rothenburg,,RESIDENTIAL,2663372.089,1216717.039,96,,https://map.geo.admin.ch/?ch.bfs.gebaeude_wohnungs_register=199981_0&time=None&lang=de&topic=ech
195151,1020,1122,Existing,Kapfweg 7,6020,Emmen,,RESIDENTIAL,2663450.664,1215910.532,170,,https://map.geo.admin.ch/?ch.bfs.gebaeude_wohnungs_register=195151_0&time=None&lang=de&topic=ech
223429,1020,1121,Existing,Willistattstrasse 12,6206,Neuenkirch,,RESIDENTIAL,2657607.522,1216816.391,164,,https://map.geo.admin.ch/?ch.bfs.gebaeude_wohnungs_register=223429_0&time=None&lang=de&topic=ech
199885,1020,1110,Existing,Rosshalde 22b,6023,Rothenburg,,RESIDENTIAL,2662815.817,1217209.625,96,,https://map.geo.admin.ch/?ch.bfs.gebaeude_wohnungs_register=199885_0&time=None&lang=de&topic=ech
200060,1020,1110,Existing,Lindenfels 25b,6023,Rothenburg,,RESIDENTIAL,2663668.82,1216782.547,110,,https://map.geo.admin.ch/?ch.bfs.gebaeude_wohnungs_register=200060_0&time=None&lang=de&topic=ech
191112570,1060,1271,Existing,Emmenwald 1.8,6206,Neuenkirch,,AGRICULTURAL,2659140.013,1215804.001,415,,https://map.geo.admin.ch/?ch.bfs.gebaeude_wohnungs_register=191112570_0&time=None&lang=de&topic=ech
194976,1020,1122,Existing,Benziwil 15,6020,Emmen,,RESIDENTIAL,2663724.885,1215682.228,457,,https://map.geo.admin.ch/?ch.bfs.gebaeude_wohnungs_register=194976_0&time=None&lang=de&topic=ech
11526718,1020,1110,Existing,Sonneland 14,6206,Neuenkirch,,RESIDENTIAL,2657606.842,1216996.3,114,,https://map.geo.admin.ch/?ch.bfs.gebaeude_wohnungs_register=11526718_0&time=None&lang=de&topic=ech
502292795,1060,1252,Existing,Rippertschwand 6.6,6206,Neuenkirch,Silo,NON_RESIDENTIAL,2659553.422,1216729.641,11,,https://map.geo.admin.ch/?ch.bfs.gebaeude_wohnungs_register=502292795_0&time=None&lang=de&topic=ech
191988860,1060,1242,Existing,Schaubhus ,6020,Emmen,Einstellhalle,NON_RESIDENTIAL,2663682.0,1215229.0,,,https://map.geo.admin.ch/?ch.bfs.gebaeude_wohnungs_register=191988860_0&time=None&lang=de&topic=ech
190592369,1020,1110,Existing,Fläckepark 9,6023,Rothenburg,,RESIDENTIAL,2662781.857,1216192.104,113,,https://map.geo.admin.ch/?ch.bfs.gebaeude_wohnungs_register=190592369_0&time=None&lang=de&topic=ech
190243429,1020,1122,Existing,Felsenegg 1,6023,Rothenburg,,RESIDENTIAL,2663523.641,1216632.258,342,,https://map.geo.admin.ch/?ch.bfs.gebaeude_wohnungs_register=190243429_0&time=None&lang=de&topic=ech
200224,1020,1122,Existing,Lehnstrasse 32,6023,Rothenburg,,RESIDENTIAL,2663644.559,1216451.015,337,,https://map.geo.admin.ch/?ch.bfs.gebaeude_wohnungs_register=200224_0&time=None&lang=de&topic=ech
502292918,1060,1242,Existing,Lohnstrasse 2.1,6206,Neuenkirch,Garage,NON_RESIDENTIAL,2658552.097,1216075.164,22,,https://map.geo.admin.ch/?ch.bfs.gebaeude_wohnungs_register=502292918_0&time=None&lang=de&topic=ech
191580391,1060,1274,Existing,Franz-Zelgerstrasse 36.1,6023,Rothenburg,Einstellraum mit WC,NON_RESIDENTIAL,2662941.51,1216468.09,,,https://map.geo.admin.ch/?ch.bfs.gebaeude_wohnungs_register=191580391_0&time=None&lang=de&topic=ech
223984,1020,1110,Existing,Voglisberg 4,6206,Neuenkirch,,RESIDENTIAL,2656876.996,1217791.008,135,,https://map.geo.admin.ch/?ch.bfs.gebaeude_wohnungs_register=223984_0&time=None&lang=de&topic=ech
199722,1020,1110,Existing,Stationsstrasse 5,6023,Rothenburg,,RESIDENTIAL,2663149.06,1216176.265,219,,https://map.geo.admin.ch/?ch.bfs.gebaeude_wohnungs_register=199722_0&time=None&lang=de&topic=ech
191294752,1060,1261,Existing,Sonnmatthof 2,6023,Rothenburg,Lunch-Café mit Gewerberaum,NON_RESIDENTIAL,2661006.099,1215924.708,419,,https://map.geo.admin.ch/?ch.bfs.gebaeude_wohnungs_register=191294752_0&time=None&lang=de&topic=ech
2385672,1020,1110,Existing,Sonneland 5,6206,Neuenkirch,,RESIDENTIAL,2657592.457,1216887.659,116,,https://map.geo.admin.ch/?ch.bfs.gebaeude_wohnungs_register=2385672_0&time=None&lang=de&topic=ech
199902,1030,1110,Existing,Nelkenstrasse 2,6023,Rothenburg,,RESIDENTIAL,2662961.074,1217213.354,87,,https://map.geo.admin.ch/?ch.bfs.gebaeude_wohnungs_register=199902_0&time=None&lang=de&topic=ech
190081917,1020,1110,Existing,Surseestrasse 46,6206,Neuenkirch,,RESIDENTIAL,2657687.114,1217492.588,103,,https://map.geo.admin.ch/?ch.bfs.gebaeude_wohnungs_register=190081917_0&time=None&lang=de&topic=ech
502293138,1060,1278,Existing,Alp 2.1,6206,Neuenkirch,Scheune mit Freilaufstall,AGRICULTURAL,2656928.567,1216877.591,588,,https://map.geo.admin.ch/?ch.bfs.gebaeude_wohnungs_register=502293138_0&time=None&lang=de&topic=ech
199875,1020,1110,Existing,Rosshalde 1,6023,Rothenburg,,RESIDENTIAL,2662735.477,1217130.559,143,,https://map.geo.admin.ch/?ch.bfs.gebaeude_wohnungs_register=199875_0&time=None&lang=de&topic=ech
190591329,1020,1110,Existing,Eggstrasse 11a,6206,Neuenkirch,Süd,RESIDENTIAL,2657459.396,1216869.229,59,,https://map.geo.admin.ch/?ch.bfs.gebaeude_wohnungs_register=190591329_0&time=None&lang=de&topic=ech
191790620,1060,1271,Existing,Rippertschwand 12.8,6206,Neuenkirch,Wagenschopf,AGRICULTURAL,2659609.909,1217015.618,121,,https://map.geo.admin.ch/?ch.bfs.gebaeude_wohnungs_register=191790620_0&time=None&lang=de&topic=ech
223507,1020,1110,Existing,Gärtnerweg 2,6206,Neuenkirch,,RESIDENTIAL,2658077.137,1216686.723,145,,https://map.geo.admin.ch/?ch.bfs.gebaeude_wohnungs_register=223507_0&time=None&lang=de&topic=ech
223656,1020,1110,Existing,Sonnmattstrasse 37,6206,Neuenkirch,,RESIDENTIAL,2659244.407,1216621.497,130,,https://map.geo.admin.ch/?ch.bfs.gebaeude_wohnungs_register=223656_0&time=None&lang=de&topic=ech
191949968,1020,1110,Existing,Gimmermee 17,6023,Rothenburg,Wohnhaus,RESIDENTIAL,2662253.172,1216563.191,346,,https://map.geo.admin.ch/?ch.bfs.gebaeude_wohnungs_register=191949968_0&time=None&lang=de&topic=ech
2055511,1060,,Existing,Böltschi 7.1,6023,Rothenburg,,NON_RESIDENTIAL,2661996.839,1217191.403,3961,,https://map.geo.admin.ch/?ch.bfs.gebaeude_wohnungs_register=2055511_0&time=None&lang=de&topic=ech
199725,1040,,Existing,Flecken 3,6023,Rothenburg,,RESIDENTIAL,2663256.832,1216124.014,155,,https://map.geo.admin.ch/?ch.bfs.gebaeude_wohnungs_register=199725_0&time=None&lang=de&topic=ech
502292868,1060,1278,Existing,Neubau 1.7,6206,Neuenkirch,Container,AGRICULTURAL,2658967.461,1216150.672,21,,https://map.geo.admin.ch/?ch.bfs.gebaeude_wohnungs_register=502292868_0&time=None&lang=de&topic=ech
195235,1020,1110,Existing,Schürstrasse 24,6020,Emmen,,RESIDENTIAL,2663212.106,1215518.814,58,,https://map.geo.admin.ch/?ch.bfs.gebaeude_wohnungs_register=195235_0&time=None&lang=de&topic=ech
225931,1020,1110,Existing,Usser Windblose 4,6206,Ruswil,Wohnhaus,RESIDENTIAL,2655691.509,1215412.475,106,,https://map.geo.admin.ch/?ch.bfs.gebaeude_wohnungs_register=225931_0&time=None&lang=de&topic=ech
502292973,1060,1274,Existing,Klosterhöflirain 3.1,6206,Neuenkirch,Gartenhaus,NON_RESIDENTIAL,2657543.126,1216721.431,8,,https://map.geo.admin.ch/?ch.bfs.gebaeude_wohnungs_register=502292973_0&time=None&lang=de&topic=ech
160003198,1020,1110,Existing,Eschenbachstrasse 31,6023,Rothenburg,,RESIDENTIAL,2663612.671,1216670.713,129,,https://map.geo.admin.ch/?ch.bfs.gebaeude_wohnungs_register=160003198_0&time=None&lang=de&topic=ech
223751,1020,1110,Existing,Werligen 4,6206,Neuenkirch,,RESIDENTIAL,2657781.404,1216367.761,175,,https://map.geo.admin.ch/?ch.bfs.gebaeude_wohnungs_register=223751_0&time=None&lang=de&topic=ech
191956694,1060,1271,Project,Stationsstrasse 40.1,6023,Rothenburg,Milchviehlaufstall,AGRICULTURAL,2662668.0,1216476.0,1650,,https://map.geo.admin.ch/?ch.bfs.gebaeude_wohnungs_register=191956694_0&time=None&lang=de&topic=ech
199801,1020,1110,Existing,Mauritiusring 11,6023,Rothenburg,,RESIDENTIAL,2662366.051,1216762.247,107,,https://map.geo.admin.ch/?ch.bfs.gebaeude_wohnungs_register=199801_0&time=None&lang=de&topic=ech
223462,1020,1121,Existing,Egghalde 24,6206,Neuenkirch,,RESIDENTIAL,2657458.847,1217081.442,202,,https://map.geo.admin.ch/?ch.bfs.gebaeude_wohnungs_register=223462_0&time=None&lang=de&topic=ech
190254908,1020,1110,Existing,Sonnmatt 6b,6206,Neuenkirch,,RESIDENTIAL,2659273.863,1216556.693,94,,https://map.geo.admin.ch/?ch.bfs.gebaeude_wohnungs_register=190254908_0&time=None&lang=de&topic=ech
199769,1020,1110,Existing,Bertholdstrasse 1a,6023,Rothenburg,,RESIDENTIAL,2662425.777,1216703.388,64,,https://map.geo.admin.ch/?ch.bfs.gebaeude_wohnungs_register=199769_0&time=None&lang=de&topic=ech
502292604,1060,1274,Existing,Windblosenstrasse 10.1,6206,Neuenkirch,Gartenhaus,NON_RESIDENTIAL,2657939.245,1216560.431,12,,https://map.geo.admin.ch/?ch.bfs.gebaeude_wohnungs_register=502292604_0&time=None&lang=de&topic=ech
190082423,1020,1122,Existing,Auf Nällen 1,6206,Neuenkirch,süd,RESIDENTIAL,2657984.661,1216454.15,152,,https://map.geo.admin.ch/?ch.bfs.gebaeude_wohnungs_register=190082423_0&time=None&lang=de&topic=ech
223838,1030,1121,Existing,Hungerbühl 1,6206,Neuenkirch,,RESIDENTIAL,2659122.781,1217604.75,126,,https://map.geo.admin.ch/?ch.bfs.gebaeude_wohnungs_register=223838_0&time=None&lang=de&topic=ech
502293134,1060,1274,Existing,Alpenstrasse 6.1,6206,Neuenkirch,Einstellgebäude,NON_RESIDENTIAL,2657877.667,1216552.37,53,,https://map.geo.admin.ch/?ch.bfs.gebaeude_wohnungs_register=502293134_0&time=None&lang=de&topic=ech
190592368,1020,1110,Existing,Fläckepark 4,6023,Rothenburg,,RESIDENTIAL,2662771.472,1216223.969,151,,https://map.geo.admin.ch/?ch.bfs.gebaeude_wohnungs_register=190592368_0&time=None&lang=de&topic=ech
2384582,1020,1122,Existing,Pilatusring 11,6023,Rothenburg,,RESIDENTIAL,2663292.075,1216746.182,344,,https://map.geo.admin.ch/?ch.bfs.gebaeude_wohnungs_register=2384582_0&time=None&lang=de&topic=ech
195183,1020,1122,Existing,Bachtalen 13,6020,Emmen,,RESIDENTIAL,2663123.388,1215747.435,241,,https://map.geo.admin.ch/?ch.bfs.gebaeude_wohnungs_register=195183_0&time=None&lang=de&topic=ech
223629,1020,1110,Existing,Sonnhalde 5b,6206,Neuenkirch,,RESIDENTIAL,2659247.673,1216564.206,65,,https://map.geo.admin.ch/?ch.bfs.gebaeude_wohnungs_register=223629_0&time=None&lang=de&topic=ech
191556111,1060,1252,Existing,Rüti 1.1,6023,Rothenburg,Remise,NON_RESIDENTIAL,2663328.965,1217605.877,253,,https://map.geo.admin.ch/?ch.bfs.gebaeude_wohnungs_register=191556111_0&time=None&lang=de&topic=ech
199949,1020,1122,Existing,Pilatusring 15,6023,Rothenburg,,RESIDENTIAL,2663377.666,1216791.254,341,,https://map.geo.admin.ch/?ch.bfs.gebaeude_wohnungs_register=199949_0&time=None&lang=de&topic=ech
191897972,1020,1121,Project,Pfrundweg 15,6023,Rothenburg,Zweifamilienhaus,RESIDENTIAL,2663723.173,1216639.504,110,,https://map.geo.admin.ch/?ch.bfs.gebaeude_wohnungs_register=191897972_0&time=None&lang=de&topic=ech
3082053,1020,1122,Existing,Kapfstrasse 4,6020,Emmen,,RESIDENTIAL,2663488.795,1215724.087,172,,https://map.geo.admin.ch/?ch.bfs.gebaeude_wohnungs_register=3082053_0&time=None&lang=de&topic=ech
191506231,1060,1274,Existing,Willistattstrasse 24.1,6206,Neuenkirch,Holzhaus,NON_RESIDENTIAL,2657382.857,1216840.33,33,,https://map.geo.admin.ch/?ch.bfs.gebaeude_wohnungs_register=191506231_0&time=None&lang=de&topic=ech
194951,1020,1122,Existing,Schaubhus 11,6020,Emmen,,RESIDENTIAL,2663613.285,1215166.772,256,,https://map.geo.admin.ch/?ch.bfs.gebaeude_wohnungs_register=194951_0&time=None&lang=de&topic=ech
191023810,1020,1110,Existing,Schönegghöhe 4,6206,Neuenkirch,,RESIDENTIAL,2657667.685,1216697.376,117,,https://map.geo.admin.ch/?ch.bfs.gebaeude_wohnungs_register=191023810_0&time=None&lang=de&topic=ech
3082023,1020,1110,Existing,Bachtalen 30,6020,Emmen,,RESIDENTIAL,2663089.166,1215645.491,59,,https://map.geo.admin.ch/?ch.bfs.gebaeude_wohnungs_register=3082023_0&time=None&lang=de&topic=ech
191655368,1060,1252,Existing,Lügisingen 5.1,6023,Rothenburg,Remise,NON_RESIDENTIAL,2661580.657,1216564.687,362,,https://map.geo.admin.ch/?ch.bfs.gebaeude_wohnungs_register=191655368_0&time=None&lang=de&topic=ech
223655,1020,1110,Existing,Sonnmattstrasse 35,6206,Neuenkirch,,RESIDENTIAL,2659231.517,1216641.392,103,,https://map.geo.admin.ch/?ch.bfs.gebaeude_wohnungs_register=223655_0&time=None&lang=de&topic=ech
223679,1020,1110,Existing,Sonnmattgrund 3,6206,Neuenkirch,,RESIDENTIAL,2659385.013,1216384.897,124,,https://map.geo.admin.ch/?ch.bfs.gebaeude_wohnungs_register=223679_0&time=None&lang=de&topic=ech
2055840,1020,1110,Existing,Neumoosweg 4,6023,Rothenburg,,RESIDENTIAL,2663734.876,1216849.981,75,,https://map.geo.admin.ch/?ch.bfs.gebaeude_wohnungs_register=2055840_0&time=None&lang=de&topic=ech
223450,1020,1110,Existing,Eggstrasse 4,6206,Neuenkirch,,RESIDENTIAL,2657502.38,1216901.683,167,,https://map.geo.admin.ch/?ch.bfs.gebaeude_wohnungs_register=223450_0&time=None&lang=de&topic=ech
199756,1020,1110,Existing,Lindauring 1,6023,Rothenburg,,RESIDENTIAL,2662951.08,1216732.021,133,,https://map.geo.admin.ch/?ch.bfs.gebaeude_wohnungs_register=199756_0&time=None&lang=de&topic=ech
195935,1020,1110,Existing,Lohrenhöhe 23,6020,Emmen,,RESIDENTIAL,2661200.947,1215110.781,73,,https://map.geo.admin.ch/?ch.bfs.gebaeude_wohnungs_register=195935_0&time=None&lang=de&topic=ech
2050945,1020,1110,Existing,Unter-Kapf 14,6020,Emmen,,RESIDENTIAL,2663695.156,1215915.579,91,,https://map.geo.admin.ch/?ch.bfs.gebaeude_wohnungs_register=2050945_0&time=None&lang=de&topic=ech
195926,1020,1121,Existing,Geisselermoos 12,6206,Emmen,,RESIDENTIAL,2659972.978,1215823.538,190,,https://map.geo.admin.ch/?ch.bfs.gebaeude_wohnungs_register=195926_0&time=None&lang=de&topic=ech
190007061,1020,1110,Existing,Krauerhusstrasse 16b,6206,Neuenkirch,,RESIDENTIAL,2657679.567,1217198.241,72,,https://map.geo.admin.ch/?ch.bfs.gebaeude_wohnungs_register=190007061_0&time=None&lang=de&topic=ech
223402,1020,1110,Existing,Schönegghalde 4,6206,Neuenkirch,,RESIDENTIAL,2657628.727,1216739.911,148,,https://map.geo.admin.ch/?ch.bfs.gebaeude_wohnungs_register=223402_0&time=None&lang=de&topic=ech
191644834,1060,1263,Existing,Waldeggstrasse 46.11,6020,Emmen,Doppelkindergarten,NON_RESIDENTIAL,2663583.523,1215183.09,342,,https://map.geo.admin.ch/?ch.bfs.gebaeude_wohnungs_register=191644834_0&time=None&lang=de&topic=ech
199874,1020,1110,Existing,Lindauhalde 12,6023,Rothenburg,,RESIDENTIAL,2662850.55,1217161.609,110,,https://map.geo.admin.ch/?ch.bfs.gebaeude_wohnungs_register=199874_0&time=None&lang=de&topic=ech
199614,1020,1122,Existing,Hermolingenstrasse 9,6023,Rothenburg,,RESIDENTIAL,2662629.826,1216311.89,245,,https://map.geo.admin.ch/?ch.bfs.gebaeude_wohnungs_register=199614_0&time=None&lang=de&topic=ech
502293087,1060,1252,Existing,Eggstrasse 30.3,6206,Neuenkirch,Lager- und Maschinenhalle,NON_RESIDENTIAL,2657285.94,1217235.079,364,,https://map.geo.admin.ch/?ch.bfs.gebaeude_wohnungs_register=502293087_0&time=None&lang=de&topic=ech
190687828,1060,1251,Existing,Hasenmoosstrasse 34,6023,Rothenburg,Warenumschlagszentrum Ost,NON_RESIDENTIAL,2660989.967,1216600.657,4637,,https://map.geo.admin.ch/?ch.bfs.gebaeude_wohnungs_register=190687828_0&time=None&lang=de&topic=ech
191963997,1060,1271,Existing,Unterwindblosen 2.2,6206,Neuenkirch,Oekonomiegebäude,AGRICULTURAL,2656279.943,1215794.719,101,,https://map.geo.admin.ch/?ch.bfs.gebaeude_wohnungs_register=191963997_0&time=None&lang=de&topic=ech
223510,1020,1110,Existing,Gärtnerweg 10,6206,Neuenkirch,,RESIDENTIAL,2658116.225,1216595.236,144,,https://map.geo.admin.ch/?ch.bfs.gebaeude_wohnungs_register=223510_0&time=None&lang=de&topic=ech
191951662,1060,1251,Existing,Luzernstrasse 19.1,6206,Neuenkirch,,NON_RESIDENTIAL,2658326.584,1216636.584,475,,https://map.geo.admin.ch/?ch.bfs.gebaeude_wohnungs_register=191951662_0&time=None&lang=de&topic=ech
195024,1020,1122,Existing,Hohrütistrasse 37,6020,Emmen,,RESIDENTIAL,2663141.674,1215176.866,142,,https://map.geo.admin.ch/?ch.bfs.gebaeude_wohnungs_register=195024_0&time=None&lang=de&topic=ech
191800175,1020,1110,Existing,Bertiswilhöhe 16b,6023,Rothenburg,Wohnhaus,RESIDENTIAL,2662722.914,1217216.787,111,,https://map.geo.admin.ch/?ch.bfs.gebaeude_wohnungs_register=191800175_0&time=None&lang=de&topic=ech
2055741,1020,1110,Existing,Eschenmatte 17,6023,Rothenburg,,RESIDENTIAL,2662229.999,1216258.438,77,,https://map.geo.admin.ch/?ch.bfs.gebaeude_wohnungs_register=2055741_0&time=None&lang=de&topic=ech
195161,1020,1122,Existing,Kapfstrasse 37,6020,Emmen,,RESIDENTIAL,2663563.165,1215964.192,200,,https://map.geo.admin.ch/?ch.bfs.gebaeude_wohnungs_register=195161_0&time=None&lang=de&topic=ech
191299030,1020,1122,Existing,Windblosenstrasse 5,6206,Neuenkirch,,RESIDENTIAL,2657920.051,1216732.469,290,,https://map.geo.admin.ch/?ch.bfs.gebaeude_wohnungs_register=191299030_0&time=None&lang=de&topic=ech
